env_id,variant,seed,global_step,return_20k_window
Swimmer-v5,clip0.1,1,900000,90.58
Swimmer-v5,clip0.1,1,910000,92.06
Swimmer-v5,clip0.1,1,920000,88.21
Swimmer-v5,clip0.1,1,930000,88.45
Swimmer-v5,clip0.1,1,940000,93.94
Swimmer-v5,clip0.1,1,950000,92.95
Swimmer-v5,clip0.1,1,960000,92.45
Swimmer-v5,clip0.1,1,970000,94.08
Swimmer-v5,clip0.1,1,980000,94.77
Swimmer-v5,clip0.1,1,990000,95.89
Swimmer-v5,clip0.1,1,1000000,96.54
Swimmer-v5,clip0.1,2,10000,7.769
Swimmer-v5,clip0.1,2,20000,14.83
Swimmer-v5,clip0.1,2,30000,22.86
Swimmer-v5,clip0.1,2,40000,24.86
Swimmer-v5,clip0.1,2,50000,27.93
Swimmer-v5,clip0.1,2,60000,31.27
Swimmer-v5,clip0.1,2,70000,32
Swimmer-v5,clip0.1,2,80000,33.08
Swimmer-v5,clip0.1,2,90000,35
Swimmer-v5,clip0.1,2,100000,36.41
Swimmer-v5,clip0.1,2,110000,36.58
Swimmer-v5,clip0.1,2,120000,36.08
Swimmer-v5,clip0.1,2,130000,36.67
Swimmer-v5,clip0.1,2,140000,36.94
Swimmer-v5,clip0.1,2,150000,37.39
Swimmer-v5,clip0.1,2,160000,38.25
Swimmer-v5,clip0.1,2,170000,39.93
Swimmer-v5,clip0.1,2,180000,41.27
Swimmer-v5,clip0.1,2,190000,41.61
Swimmer-v5,clip0.1,2,200000,42.23
Swimmer-v5,clip0.1,2,210000,42.96
Swimmer-v5,clip0.1,2,220000,43.97
Swimmer-v5,clip0.1,2,230000,45.13
Swimmer-v5,clip0.1,2,240000,45.33
Swimmer-v5,clip0.1,2,250000,46.3
Swimmer-v5,clip0.1,2,260000,47.98
Swimmer-v5,clip0.1,2,270000,48.35
Swimmer-v5,clip0.1,2,280000,50.37
Swimmer-v5,clip0.1,2,290000,52.26
Swimmer-v5,clip0.1,2,300000,51.82
Swimmer-v5,clip0.1,2,310000,54.22
Swimmer-v5,clip0.1,2,320000,54.34
Swimmer-v5,clip0.1,2,330000,55.15
Swimmer-v5,clip0.1,2,340000,57.86
Swimmer-v5,clip0.1,2,350000,59.29
Swimmer-v5,clip0.1,2,360000,61.47
Swimmer-v5,clip0.1,2,370000,61.87
Swimmer-v5,clip0.1,2,380000,63.35
Swimmer-v5,clip0.1,2,390000,65.83
Swimmer-v5,clip0.1,2,400000,66.27
Swimmer-v5,clip0.1,2,410000,65.71
Swimmer-v5,clip0.1,2,420000,66.76
Swimmer-v5,clip0.1,2,430000,67.82
Swimmer-v5,clip0.1,2,440000,68.11
Swimmer-v5,clip0.1,2,450000,69.64
Swimmer-v5,clip0.1,2,460000,71.15
Swimmer-v5,clip0.1,2,470000,72.12
Swimmer-v5,clip0.1,2,480000,73.78
Swimmer-v5,clip0.1,2,490000,75.82
Swimmer-v5,clip0.1,2,500000,78.7
Swimmer-v5,clip0.1,2,510000,80.79
Swimmer-v5,clip0.1,2,520000,82.54
Swimmer-v5,clip0.1,2,530000,84.39
Swimmer-v5,clip0.1,2,540000,86.71
Swimmer-v5,clip0.1,2,550000,89.34
Swimmer-v5,clip0.1,2,560000,90.1
Swimmer-v5,clip0.1,2,570000,91.81
Swimmer-v5,clip0.1,2,580000,92.69
Swimmer-v5,clip0.1,2,590000,91.47
Swimmer-v5,clip0.1,2,600000,92.9
Swimmer-v5,clip0.1,2,610000,95.87
Swimmer-v5,clip0.1,2,620000,95.73
Swimmer-v5,clip0.1,2,630000,95.23
Swimmer-v5,clip0.1,2,640000,96.8
Swimmer-v5,clip0.1,2,650000,97.25
Swimmer-v5,clip0.1,2,660000,98.6
Swimmer-v5,clip0.1,2,670000,100.2
Swimmer-v5,clip0.1,2,680000,99.59
Swimmer-v5,clip0.1,2,690000,99.4
Swimmer-v5,clip0.1,2,700000,99.42
Swimmer-v5,clip0.1,2,710000,98.88
Swimmer-v5,clip0.1,2,720000,98.43
Swimmer-v5,clip0.1,2,730000,98.65
Swimmer-v5,clip0.1,2,740000,99.99
Swimmer-v5,clip0.1,2,750000,101.6
Swimmer-v5,clip0.1,2,760000,102.1
Swimmer-v5,clip0.1,2,770000,102.1
Swimmer-v5,clip0.1,2,780000,101.8
Swimmer-v5,clip0.1,2,790000,102.3
Swimmer-v5,clip0.1,2,800000,101.6
Swimmer-v5,clip0.1,2,810000,99.65
Swimmer-v5,clip0.1,2,820000,101.2
Swimmer-v5,clip0.1,2,830000,102
Swimmer-v5,clip0.1,2,840000,101
Swimmer-v5,clip0.1,2,850000,100.3
Swimmer-v5,clip0.1,2,860000,100.9
Swimmer-v5,clip0.1,2,870000,101.9
Swimmer-v5,clip0.1,2,880000,100.9
Swimmer-v5,clip0.1,2,890000,99.84
Swimmer-v5,clip0.1,2,900000,99.6
Swimmer-v5,clip0.1,2,910000,99.86
Swimmer-v5,clip0.1,2,920000,101.4
Swimmer-v5,clip0.1,2,930000,102.3
Swimmer-v5,clip0.1,2,940000,101.7
Swimmer-v5,clip0.1,2,950000,100.6
Swimmer-v5,clip0.1,2,960000,100.2
Swimmer-v5,clip0.1,2,970000,101.5
Swimmer-v5,clip0.1,2,980000,101.8
Swimmer-v5,clip0.1,2,990000,102.4
Swimmer-v5,clip0.1,2,1000000,102.8
Swimmer-v5,clip0.1,3,10000,8.963
Swimmer-v5,clip0.1,3,20000,16.64
Swimmer-v5,clip0.1,3,30000,24.42
Swimmer-v5,clip0.1,3,40000,24.54
Swimmer-v5,clip0.1,3,50000,26.01
Swimmer-v5,clip0.1,3,60000,30.46
Swimmer-v5,clip0.1,3,70000,33.35
Swimmer-v5,clip0.1,3,80000,33.54
Swimmer-v5,clip0.1,3,90000,33.89
Swimmer-v5,clip0.1,3,100000,33.85
Swimmer-v5,clip0.1,3,110000,34.17
Swimmer-v5,clip0.1,3,120000,34.94
Swimmer-v5,clip0.1,3,130000,35.24
Swimmer-v5,clip0.1,3,140000,35.26
Swimmer-v5,clip0.1,3,150000,35.25
Swimmer-v5,clip0.1,3,160000,35.3
Swimmer-v5,clip0.1,3,170000,35.73
Swimmer-v5,clip0.1,3,180000,36.5
Swimmer-v5,clip0.1,3,190000,37.78
Swimmer-v5,clip0.1,3,200000,38.67
Swimmer-v5,clip0.1,3,210000,38.86
Swimmer-v5,clip0.1,3,220000,39.23
Swimmer-v5,clip0.1,3,230000,39.32
Swimmer-v5,clip0.1,3,240000,38.66
Swimmer-v5,clip0.1,3,250000,38.77
Swimmer-v5,clip0.1,3,260000,39.59
Swimmer-v5,clip0.1,3,270000,39.59
Swimmer-v5,clip0.1,3,280000,39.8
Swimmer-v5,clip0.1,3,290000,41.04
Swimmer-v5,clip0.1,3,300000,42.13
Swimmer-v5,clip0.1,3,310000,43.33
Swimmer-v5,clip0.1,3,320000,44.24
Swimmer-v5,clip0.1,3,330000,44.79
Swimmer-v5,clip0.1,3,340000,47.48
Swimmer-v5,clip0.1,3,350000,50.9
Swimmer-v5,clip0.1,3,360000,52.45
Swimmer-v5,clip0.1,3,370000,53.42
Swimmer-v5,clip0.1,3,380000,55.62
Swimmer-v5,clip0.1,3,390000,57.15
Swimmer-v5,clip0.1,3,400000,58.91
Swimmer-v5,clip0.1,3,410000,61.26
Swimmer-v5,clip0.1,3,420000,62.26
Swimmer-v5,clip0.1,3,430000,62.89
Swimmer-v5,clip0.1,3,440000,64.65
Swimmer-v5,clip0.1,3,450000,67.08
Swimmer-v5,clip0.1,3,460000,67.53
Swimmer-v5,clip0.1,3,470000,68.19
Swimmer-v5,clip0.1,3,480000,70.71
Swimmer-v5,clip0.1,3,490000,71.84
Swimmer-v5,clip0.1,3,500000,72.32
Swimmer-v5,clip0.1,3,510000,72.22
Swimmer-v5,clip0.1,3,520000,72.37
Swimmer-v5,clip0.1,3,530000,73.25
Swimmer-v5,clip0.1,3,540000,73.44
Swimmer-v5,clip0.1,3,550000,74.96
Swimmer-v5,clip0.1,3,560000,77.47
Swimmer-v5,clip0.1,3,570000,78.51
Swimmer-v5,clip0.1,3,580000,79.45
Swimmer-v5,clip0.1,3,590000,80.46
Swimmer-v5,clip0.1,3,600000,82.44
Swimmer-v5,clip0.1,3,610000,85.41
Swimmer-v5,clip0.1,3,620000,85.45
Swimmer-v5,clip0.1,3,630000,85.47
Swimmer-v5,clip0.1,3,640000,86
Swimmer-v5,clip0.1,3,650000,85.41
Swimmer-v5,clip0.1,3,660000,85.34
Swimmer-v5,clip0.1,3,670000,86.91
Swimmer-v5,clip0.1,3,680000,87.23
Swimmer-v5,clip0.1,3,690000,87
Swimmer-v5,clip0.1,3,700000,88.11
Swimmer-v5,clip0.1,3,710000,87.82
Swimmer-v5,clip0.1,3,720000,88.92
Swimmer-v5,clip0.1,3,730000,90.81
Swimmer-v5,clip0.1,3,740000,89.61
Swimmer-v5,clip0.1,3,750000,88.08
Swimmer-v5,clip0.1,3,760000,88.25
Swimmer-v5,clip0.1,3,770000,88.92
Swimmer-v5,clip0.1,3,780000,89.26
Swimmer-v5,clip0.1,3,790000,89.33
Swimmer-v5,clip0.1,3,800000,91.15
Swimmer-v5,clip0.1,3,810000,91.64
Swimmer-v5,clip0.1,3,820000,91.73
Swimmer-v5,clip0.1,3,830000,93.7
Swimmer-v5,clip0.1,3,840000,95.07
Swimmer-v5,clip0.1,3,850000,96.4
Swimmer-v5,clip0.1,3,860000,97.98
Swimmer-v5,clip0.1,3,870000,98.64
Swimmer-v5,clip0.1,3,880000,98.44
Swimmer-v5,clip0.1,3,890000,97.76
Swimmer-v5,clip0.1,3,900000,97.76
Swimmer-v5,clip0.1,3,910000,98.44
Swimmer-v5,clip0.1,3,920000,97.37
Swimmer-v5,clip0.1,3,930000,97.8
Swimmer-v5,clip0.1,3,940000,100.3
Swimmer-v5,clip0.1,3,950000,100.9
Swimmer-v5,clip0.1,3,960000,100.9
Swimmer-v5,clip0.1,3,970000,101.4
Swimmer-v5,clip0.1,3,980000,100.7
Swimmer-v5,clip0.1,3,990000,98.6
Swimmer-v5,clip0.1,3,1000000,98.92
Swimmer-v5,clip0.2,1,10000,8.495
Swimmer-v5,clip0.2,1,20000,16.06
Swimmer-v5,clip0.2,1,30000,25.97
Swimmer-v5,clip0.2,1,40000,30.18
Swimmer-v5,clip0.2,1,50000,32.22
Swimmer-v5,clip0.2,1,60000,32.57
Swimmer-v5,clip0.2,1,70000,33.15
Swimmer-v5,clip0.2,1,80000,34.15
Swimmer-v5,clip0.2,1,90000,35.74
Swimmer-v5,clip0.2,1,100000,35.89
Swimmer-v5,clip0.2,1,110000,36.68
Swimmer-v5,clip0.2,1,120000,38.76
Swimmer-v5,clip0.2,1,130000,39.23
Swimmer-v5,clip0.2,1,140000,38.96
Swimmer-v5,clip0.2,1,150000,38.97
Swimmer-v5,clip0.2,1,160000,40.33
Swimmer-v5,clip0.2,1,170000,42.63
Swimmer-v5,clip0.2,1,180000,43.41
Swimmer-v5,clip0.2,1,190000,42.96
Swimmer-v5,clip0.2,1,200000,43.08
Swimmer-v5,clip0.2,1,210000,43.72
Swimmer-v5,clip0.2,1,220000,43.61
Swimmer-v5,clip0.2,1,230000,44.14
Swimmer-v5,clip0.2,1,240000,45.59
Swimmer-v5,clip0.2,1,250000,45.99
Swimmer-v5,clip0.2,1,260000,47.19
Swimmer-v5,clip0.2,1,270000,47.13
Swimmer-v5,clip0.2,1,280000,46.86
Swimmer-v5,clip0.2,1,290000,47.27
Swimmer-v5,clip0.2,1,300000,47.66
Swimmer-v5,clip0.2,1,310000,46.94
Swimmer-v5,clip0.2,1,320000,45.97
Swimmer-v5,clip0.2,1,330000,47.04
Swimmer-v5,clip0.2,1,340000,48.09
Swimmer-v5,clip0.2,1,350000,50.14
Swimmer-v5,clip0.2,1,360000,51.65
Swimmer-v5,clip0.2,1,370000,51.65
Swimmer-v5,clip0.2,1,380000,51.32
Swimmer-v5,clip0.2,1,390000,51.84
Swimmer-v5,clip0.2,1,400000,52.83
Swimmer-v5,clip0.2,1,410000,53.02
Swimmer-v5,clip0.2,1,420000,55.01
Swimmer-v5,clip0.2,1,430000,57.19
Swimmer-v5,clip0.2,1,440000,57.61
Swimmer-v5,clip0.2,1,450000,58.04
Swimmer-v5,clip0.2,1,460000,57.78
Swimmer-v5,clip0.2,1,470000,55.21
Swimmer-v5,clip0.2,1,480000,55.24
Swimmer-v5,clip0.2,1,490000,54.38
Swimmer-v5,clip0.2,1,500000,54.49
Swimmer-v5,clip0.2,1,510000,57.12
Swimmer-v5,clip0.2,1,520000,57.77
Swimmer-v5,clip0.2,1,530000,57.09
Swimmer-v5,clip0.2,1,540000,57.6
Swimmer-v5,clip0.2,1,550000,59.49
Swimmer-v5,clip0.2,1,560000,57.71
Swimmer-v5,clip0.2,1,570000,56.46
Swimmer-v5,clip0.2,1,580000,56.64
Swimmer-v5,clip0.2,1,590000,59.56
Swimmer-v5,clip0.2,1,600000,63.16
Swimmer-v5,clip0.2,1,610000,60.3
Swimmer-v5,clip0.2,1,620000,62.31
Swimmer-v5,clip0.2,1,630000,66.67
Swimmer-v5,clip0.2,1,640000,63.68
Swimmer-v5,clip0.2,1,650000,65.04
Swimmer-v5,clip0.2,1,660000,68.13
Swimmer-v5,clip0.2,1,670000,72.51
Swimmer-v5,clip0.2,1,680000,74.55
Swimmer-v5,clip0.2,1,690000,74.88
Swimmer-v5,clip0.2,1,700000,76.18
Swimmer-v5,clip0.2,1,710000,74.43
Swimmer-v5,clip0.2,1,720000,73.03
Swimmer-v5,clip0.2,1,730000,75.23
Swimmer-v5,clip0.2,1,740000,76.02
Swimmer-v5,clip0.2,1,750000,73.02
Swimmer-v5,clip0.2,1,760000,72.76
Swimmer-v5,clip0.2,1,770000,75.81
Swimmer-v5,clip0.2,1,780000,78.86
Swimmer-v5,clip0.2,1,790000,80.26
Swimmer-v5,clip0.2,1,800000,82.91
Swimmer-v5,clip0.2,1,810000,84.4
Swimmer-v5,clip0.2,1,820000,85.56
Swimmer-v5,clip0.2,1,830000,87.18
Swimmer-v5,clip0.2,1,840000,88.08
Swimmer-v5,clip0.2,1,850000,87.38
Swimmer-v5,clip0.2,1,860000,88.02
Swimmer-v5,clip0.2,1,870000,89.28
Swimmer-v5,clip0.2,1,880000,87.31
Swimmer-v5,clip0.2,1,890000,89.31
Swimmer-v5,clip0.2,1,900000,92.22
Swimmer-v5,clip0.2,1,910000,91.37
Swimmer-v5,clip0.2,1,920000,87.28
Swimmer-v5,clip0.2,1,930000,87.2
Swimmer-v5,clip0.2,1,940000,90.09
Swimmer-v5,clip0.2,1,950000,91.44
Swimmer-v5,clip0.2,1,960000,91.27
Swimmer-v5,clip0.2,1,970000,91.73
Swimmer-v5,clip0.2,1,980000,95.42
Swimmer-v5,clip0.2,1,990000,96.06
Swimmer-v5,clip0.2,1,1000000,94.9
Swimmer-v5,clip0.2,2,10000,12.61
Swimmer-v5,clip0.2,2,20000,19.72
Swimmer-v5,clip0.2,2,30000,29.51
Swimmer-v5,clip0.2,2,40000,34.51
Swimmer-v5,clip0.2,2,50000,36.71
Swimmer-v5,clip0.2,2,60000,36.86
Swimmer-v5,clip0.2,2,70000,37.77
Swimmer-v5,clip0.2,2,80000,38.34
Swimmer-v5,clip0.2,2,90000,38.69
Swimmer-v5,clip0.2,2,100000,39.32
Swimmer-v5,clip0.2,2,110000,40.24
Swimmer-v5,clip0.2,2,120000,40.97
Swimmer-v5,clip0.2,2,130000,41.4
Swimmer-v5,clip0.2,2,140000,41.54
Swimmer-v5,clip0.2,2,150000,40.45
Swimmer-v5,clip0.2,2,160000,39.48
Swimmer-v5,clip0.2,2,170000,40.56
Swimmer-v5,clip0.2,2,180000,41.35
Swimmer-v5,clip0.2,2,190000,41.24
Swimmer-v5,clip0.2,2,200000,41.7
Swimmer-v5,clip0.2,2,210000,42
Swimmer-v5,clip0.2,2,220000,41.31
Swimmer-v5,clip0.2,2,230000,40.65
Swimmer-v5,clip0.2,2,240000,41.53
Swimmer-v5,clip0.2,2,250000,42.42
Swimmer-v5,clip0.2,2,260000,42.2
Swimmer-v5,clip0.2,2,270000,41.21
Swimmer-v5,clip0.2,2,280000,41.25
Swimmer-v5,clip0.2,2,290000,42.89
Swimmer-v5,clip0.2,2,300000,42.31
Swimmer-v5,clip0.2,2,310000,41.58
Swimmer-v5,clip0.2,2,320000,42.92
Swimmer-v5,clip0.2,2,330000,43.05
Swimmer-v5,clip0.2,2,340000,42.51
Swimmer-v5,clip0.2,2,350000,42.41
Swimmer-v5,clip0.2,2,360000,42.58
Swimmer-v5,clip0.2,2,370000,42.9
Swimmer-v5,clip0.2,2,380000,42.91
Swimmer-v5,clip0.2,2,390000,42.91
Swimmer-v5,clip0.2,2,400000,43.11
Swimmer-v5,clip0.2,2,410000,43.31
Swimmer-v5,clip0.2,2,420000,43.49
Swimmer-v5,clip0.2,2,430000,41.87
Swimmer-v5,clip0.2,2,440000,40.94
Swimmer-v5,clip0.2,2,450000,43.14
Swimmer-v5,clip0.2,2,460000,44.76
Swimmer-v5,clip0.2,2,470000,44.79
Swimmer-v5,clip0.2,2,480000,44.89
Swimmer-v5,clip0.2,2,490000,45.4
Swimmer-v5,clip0.2,2,500000,45.66
Swimmer-v5,clip0.2,2,510000,46.59
Swimmer-v5,clip0.2,2,520000,48.93
Swimmer-v5,clip0.2,2,530000,50.7
Swimmer-v5,clip0.2,2,540000,51.36
Swimmer-v5,clip0.2,2,550000,52.22
Swimmer-v5,clip0.2,2,560000,53.37
Swimmer-v5,clip0.2,2,570000,53.86
Swimmer-v5,clip0.2,2,580000,54.86
Swimmer-v5,clip0.2,2,590000,56.37
Swimmer-v5,clip0.2,2,600000,57.17
Swimmer-v5,clip0.2,2,610000,57.89
Swimmer-v5,clip0.2,2,620000,58.71
Swimmer-v5,clip0.2,2,630000,59.84
Swimmer-v5,clip0.2,2,640000,60.68
Swimmer-v5,clip0.2,2,650000,61.63
Swimmer-v5,clip0.2,2,660000,61.94
Swimmer-v5,clip0.2,2,670000,61.41
Swimmer-v5,clip0.2,2,680000,61.42
Swimmer-v5,clip0.2,2,690000,61.72
Swimmer-v5,clip0.2,2,700000,62.89
Swimmer-v5,clip0.2,2,710000,63.62
Swimmer-v5,clip0.2,2,720000,63.48
Swimmer-v5,clip0.2,2,730000,63.9
Swimmer-v5,clip0.2,2,740000,64.38
Swimmer-v5,clip0.2,2,750000,64.92
Swimmer-v5,clip0.2,2,760000,65.35
Swimmer-v5,clip0.2,2,770000,65.17
Swimmer-v5,clip0.2,2,780000,65.57
Swimmer-v5,clip0.2,2,790000,66.09
Swimmer-v5,clip0.2,2,800000,65.96
Swimmer-v5,clip0.2,2,810000,66.38
Swimmer-v5,clip0.2,2,820000,67.25
Swimmer-v5,clip0.2,2,830000,67.47
Swimmer-v5,clip0.2,2,840000,67.63
Swimmer-v5,clip0.2,2,850000,68.26
Swimmer-v5,clip0.2,2,860000,69.11
Swimmer-v5,clip0.2,2,870000,69.84
Swimmer-v5,clip0.2,2,880000,69.95
Swimmer-v5,clip0.2,2,890000,70.25
Swimmer-v5,clip0.2,2,900000,71.39
Swimmer-v5,clip0.2,2,910000,72.2
Swimmer-v5,clip0.2,2,920000,72.85
Swimmer-v5,clip0.2,2,930000,73.59
Swimmer-v5,clip0.2,2,940000,73.75
Swimmer-v5,clip0.2,2,950000,73.57
Swimmer-v5,clip0.2,2,960000,70.5
Swimmer-v5,clip0.2,2,970000,67.36
Swimmer-v5,clip0.2,2,980000,71.11
Swimmer-v5,clip0.2,2,990000,75.95
Swimmer-v5,clip0.2,2,1000000,76.48
Swimmer-v5,clip0.2,3,10000,14.86
Swimmer-v5,clip0.2,3,20000,20.26
Swimmer-v5,clip0.2,3,30000,28.61
Swimmer-v5,clip0.2,3,40000,32.83
Swimmer-v5,clip0.2,3,50000,34.18
Swimmer-v5,clip0.2,3,60000,34.64
Swimmer-v5,clip0.2,3,70000,35.93
Swimmer-v5,clip0.2,3,80000,36.69
Swimmer-v5,clip0.2,3,90000,36.94
Swimmer-v5,clip0.2,3,100000,37.13
Swimmer-v5,clip0.2,3,110000,37.62
Swimmer-v5,clip0.2,3,120000,38.73
Swimmer-v5,clip0.2,3,130000,39.52
Swimmer-v5,clip0.2,3,140000,39.8
Swimmer-v5,clip0.2,3,150000,39.75
Swimmer-v5,clip0.2,3,160000,40.75
Swimmer-v5,clip0.2,3,170000,40.78
Swimmer-v5,clip0.2,3,180000,40.94
Swimmer-v5,clip0.2,3,190000,41.39
Swimmer-v5,clip0.2,3,200000,40.94
Swimmer-v5,clip0.2,3,210000,41.32
Swimmer-v5,clip0.2,3,220000,41.46
Swimmer-v5,clip0.2,3,230000,42.52
Swimmer-v5,clip0.2,3,240000,43.08
Swimmer-v5,clip0.2,3,250000,43.4
Swimmer-v5,clip0.2,3,260000,43.17
Swimmer-v5,clip0.2,3,270000,44.49
Swimmer-v5,clip0.2,3,280000,47.3
Swimmer-v5,clip0.2,3,290000,48.21
Swimmer-v5,clip0.2,3,300000,43.29
Swimmer-v5,clip0.2,3,310000,40.84
Swimmer-v5,clip0.2,3,320000,47.34
Swimmer-v5,clip0.2,3,330000,50.46
Swimmer-v5,clip0.2,3,340000,51.33
Swimmer-v5,clip0.2,3,350000,52.91
Swimmer-v5,clip0.2,3,360000,53.5
Swimmer-v5,clip0.2,3,370000,54.85
Swimmer-v5,clip0.2,3,380000,57
Swimmer-v5,clip0.2,3,390000,45.57
Swimmer-v5,clip0.2,3,400000,45.38
Swimmer-v5,clip0.2,3,410000,58.31
Swimmer-v5,clip0.2,3,420000,58.85
Swimmer-v5,clip0.2,3,430000,59.34
Swimmer-v5,clip0.2,3,440000,61.16
Swimmer-v5,clip0.2,3,450000,62.59
Swimmer-v5,clip0.2,3,460000,64.77
Swimmer-v5,clip0.2,3,470000,68.33
Swimmer-v5,clip0.2,3,480000,70.95
Swimmer-v5,clip0.2,3,490000,72.5
Swimmer-v5,clip0.2,3,500000,61.35
Swimmer-v5,clip0.2,3,510000,62.93
Swimmer-v5,clip0.2,3,520000,77.46
Swimmer-v5,clip0.2,3,530000,78.24
Swimmer-v5,clip0.2,3,540000,82.06
Swimmer-v5,clip0.2,3,550000,87.6
Swimmer-v5,clip0.2,3,560000,90.53
Swimmer-v5,clip0.2,3,570000,87.47
Swimmer-v5,clip0.2,3,580000,89.28
Swimmer-v5,clip0.2,3,590000,95.49
Swimmer-v5,clip0.2,3,600000,98.02
Swimmer-v5,clip0.2,3,610000,101.1
Swimmer-v5,clip0.2,3,620000,101.2
Swimmer-v5,clip0.2,3,630000,101.8
Swimmer-v5,clip0.2,3,640000,103.1
Swimmer-v5,clip0.2,3,650000,103.5
Swimmer-v5,clip0.2,3,660000,102.6
Swimmer-v5,clip0.2,3,670000,101.5
Swimmer-v5,clip0.2,3,680000,101.1
Swimmer-v5,clip0.2,3,690000,100.2
Swimmer-v5,clip0.2,3,700000,100.9
Swimmer-v5,clip0.2,3,710000,101.2
Swimmer-v5,clip0.2,3,720000,100.1
Swimmer-v5,clip0.2,3,730000,101.3
Swimmer-v5,clip0.2,3,740000,99.77
Swimmer-v5,clip0.2,3,750000,98.84
Swimmer-v5,clip0.2,3,760000,100.1
Swimmer-v5,clip0.2,3,770000,99.84
Swimmer-v5,clip0.2,3,780000,99.41
Swimmer-v5,clip0.2,3,790000,97.95
Swimmer-v5,clip0.2,3,800000,97.57
Swimmer-v5,clip0.2,3,810000,97.19
Swimmer-v5,clip0.2,3,820000,96.2
Swimmer-v5,clip0.2,3,830000,96.18
Swimmer-v5,clip0.2,3,840000,97.82
Swimmer-v5,clip0.2,3,850000,97.98
Swimmer-v5,clip0.2,3,860000,96.73
Swimmer-v5,clip0.2,3,870000,96.05
Swimmer-v5,clip0.2,3,880000,96.74
Swimmer-v5,clip0.2,3,890000,97.23
Swimmer-v5,clip0.2,3,900000,96.67
Swimmer-v5,clip0.2,3,910000,99.42
Swimmer-v5,clip0.2,3,920000,98.54
Swimmer-v5,clip0.2,3,930000,98.12
Swimmer-v5,clip0.2,3,940000,100.3
Swimmer-v5,clip0.2,3,950000,100.3
Swimmer-v5,clip0.2,3,960000,100.9
Swimmer-v5,clip0.2,3,970000,101.3
Swimmer-v5,clip0.2,3,980000,100
Swimmer-v5,clip0.2,3,990000,98.49
Swimmer-v5,clip0.2,3,1000000,98.98
Swimmer-v5,clip0.3,1,10000,12.94
Swimmer-v5,clip0.3,1,20000,19.04
Swimmer-v5,clip0.3,1,30000,29.06
Swimmer-v5,clip0.3,1,40000,33.48
Swimmer-v5,clip0.3,1,50000,34.46
Swimmer-v5,clip0.3,1,60000,35.1
Swimmer-v5,clip0.3,1,70000,35.44
Swimmer-v5,clip0.3,1,80000,35.64
Swimmer-v5,clip0.3,1,90000,36.46
Swimmer-v5,clip0.3,1,100000,36.73
Swimmer-v5,clip0.3,1,110000,36.53
Swimmer-v5,clip0.3,1,120000,36.79
Swimmer-v5,clip0.3,1,130000,37.98
Swimmer-v5,clip0.3,1,140000,39.29
Swimmer-v5,clip0.3,1,150000,39.76
Swimmer-v5,clip0.3,1,160000,41.33
Swimmer-v5,clip0.3,1,170000,42.6
Swimmer-v5,clip0.3,1,180000,42.53
Swimmer-v5,clip0.3,1,190000,43.45
Swimmer-v5,clip0.3,1,200000,44.36
Swimmer-v5,clip0.3,1,210000,45.24
Swimmer-v5,clip0.3,1,220000,45.41
Swimmer-v5,clip0.3,1,230000,45.57
Swimmer-v5,clip0.3,1,240000,46.25
Swimmer-v5,clip0.3,1,250000,46.26
Swimmer-v5,clip0.3,1,260000,46.72
Swimmer-v5,clip0.3,1,270000,46.71
Swimmer-v5,clip0.3,1,280000,46.81
Swimmer-v5,clip0.3,1,290000,47.74
Swimmer-v5,clip0.3,1,300000,47.4
Swimmer-v5,clip0.3,1,310000,44.89
Swimmer-v5,clip0.3,1,320000,43.24
Swimmer-v5,clip0.3,1,330000,43.96
Swimmer-v5,clip0.3,1,340000,45.08
Swimmer-v5,clip0.3,1,350000,48
Swimmer-v5,clip0.3,1,360000,49.51
Swimmer-v5,clip0.3,1,370000,47.77
Swimmer-v5,clip0.3,1,380000,47.66
Swimmer-v5,clip0.3,1,390000,40.65
Swimmer-v5,clip0.3,1,400000,37.29
Swimmer-v5,clip0.3,1,410000,40.58
Swimmer-v5,clip0.3,1,420000,38.24
Swimmer-v5,clip0.3,1,430000,41.88
Swimmer-v5,clip0.3,1,440000,41.85
Swimmer-v5,clip0.3,1,450000,37.34
Swimmer-v5,clip0.3,1,460000,35.99
Swimmer-v5,clip0.3,1,470000,33.62
Swimmer-v5,clip0.3,1,480000,37.44
Swimmer-v5,clip0.3,1,490000,39.23
Swimmer-v5,clip0.3,1,500000,37.84
Swimmer-v5,clip0.3,1,510000,40.35
Swimmer-v5,clip0.3,1,520000,41.95
Swimmer-v5,clip0.3,1,530000,44.31
Swimmer-v5,clip0.3,1,540000,43.7
Swimmer-v5,clip0.3,1,550000,37.08
Swimmer-v5,clip0.3,1,560000,36.52
Swimmer-v5,clip0.3,1,570000,43.11
Swimmer-v5,clip0.3,1,580000,47.11
Swimmer-v5,clip0.3,1,590000,46.63
Swimmer-v5,clip0.3,1,600000,40.92
Swimmer-v5,clip0.3,1,610000,37.94
Swimmer-v5,clip0.3,1,620000,35.46
Swimmer-v5,clip0.3,1,630000,38.49
Swimmer-v5,clip0.3,1,640000,45.9
Swimmer-v5,clip0.3,1,650000,48.71
Swimmer-v5,clip0.3,1,660000,49.56
Swimmer-v5,clip0.3,1,670000,48.89
Swimmer-v5,clip0.3,1,680000,47.61
Swimmer-v5,clip0.3,1,690000,49.24
Swimmer-v5,clip0.3,1,700000,51.63
Swimmer-v5,clip0.3,1,710000,49.58
Swimmer-v5,clip0.3,1,720000,43.68
